file_id,image_id,video_id,cam_trap,species,num_animal,year,month,day,hour,minute,second,file_path,file_name,file_type,data_type,species_new,num_animal_new,file_path_new,file_name_new,species_binary,genus,family,order,class,split1,split2,split3,split4,split5,split6,split7,split8,split9,split10
2295,0876,,SSAMLD2,DasypusNovemcinctus,01,2018,09,13,21,29,09,./data/raw/brazil_amld/SSAMLD2/DasypusNovemcinctus/01,2018 09 13 21 29 09.JPG,jpg,image,DasypusNovemcinctus,01,./data/interim/brazil_amld/image/train,train_0876_SSAMLD2_DasypusNovemcinctus_01_2018_09_13_21_29_09.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,train,train,train,val,test,train,train,train,train,train
2296,0877,,SSAMLD2,DasypusNovemcinctus,01,2018,09,27,19,17,24,./data/raw/brazil_amld/SSAMLD2/DasypusNovemcinctus/01,2018 09 27 19 17 24.JPG,jpg,image,DasypusNovemcinctus,01,./data/interim/brazil_amld/image/val,val_0877_SSAMLD2_DasypusNovemcinctus_01_2018_09_27_19_17_24.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,val,test,train,train,train,train,train,train,train,train
2297,0878,,SSAMLD2,DasypusNovemcinctus,01,2018,09,27,19,17,27,./data/raw/brazil_amld/SSAMLD2/DasypusNovemcinctus/01,2018 09 27 19 17 27.JPG,jpg,image,DasypusNovemcinctus,01,./data/interim/brazil_amld/image/train,train_0878_SSAMLD2_DasypusNovemcinctus_01_2018_09_27_19_17_27.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,train,train,train,train,train,train,val,test,train,train
2298,0879,,SSAMLD2,DasypusNovemcinctus,01,2018,09,27,19,17,29,./data/raw/brazil_amld/SSAMLD2/DasypusNovemcinctus/01,2018 09 27 19 17 29.JPG,jpg,image,DasypusNovemcinctus,01,./data/interim/brazil_amld/image/train,train_0879_SSAMLD2_DasypusNovemcinctus_01_2018_09_27_19_17_29.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,train,train,train,train,val,test,train,train,train,train
2299,0880,,SSAMLD2,DasypusNovemcinctus,01,2018,10,03,21,39,14,./data/raw/brazil_amld/SSAMLD2/DasypusNovemcinctus/01,2018 10 03 21 39 14.JPG,jpg,image,DasypusNovemcinctus,01,./data/interim/brazil_amld/image/train,train_0880_SSAMLD2_DasypusNovemcinctus_01_2018_10_03_21_39_14.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,train,train,val,test,train,train,train,train,train,train
2300,0881,,SSAMLD2,DasypusNovemcinctus,01,2018,10,05,20,02,13,./data/raw/brazil_amld/SSAMLD2/DasypusNovemcinctus/01,2018 10 05 20 02 13.JPG,jpg,image,DasypusNovemcinctus,01,./data/interim/brazil_amld/image/train,train_0881_SSAMLD2_DasypusNovemcinctus_01_2018_10_05_20_02_13.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,train,val,test,train,train,train,train,train,train,train
2301,0882,,SSAMLD2,DasypusNovemcinctus,01,2018,10,05,20,02,17,./data/raw/brazil_amld/SSAMLD2/DasypusNovemcinctus/01,2018 10 05 20 02 17.JPG,jpg,image,DasypusNovemcinctus,01,./data/interim/brazil_amld/image/val,val_0882_SSAMLD2_DasypusNovemcinctus_01_2018_10_05_20_02_17.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,val,test,train,train,train,train,train,train,train,train
2302,0883,,SSAMLD2,DasypusNovemcinctus,01,2018,10,05,20,02,27,./data/raw/brazil_amld/SSAMLD2/DasypusNovemcinctus/01,2018 10 05 20 02 27.JPG,jpg,image,DasypusNovemcinctus,01,./data/interim/brazil_amld/image/train,train_0883_SSAMLD2_DasypusNovemcinctus_01_2018_10_05_20_02_27.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,train,val,test,train,train,train,train,train,train,train
2303,0884,,SSAMLD2,DasypusNovemcinctus,01,2018,10,05,20,02,29,./data/raw/brazil_amld/SSAMLD2/DasypusNovemcinctus/01,2018 10 05 20 02 29.JPG,jpg,image,DasypusNovemcinctus,01,./data/interim/brazil_amld/image/train,train_0884_SSAMLD2_DasypusNovemcinctus_01_2018_10_05_20_02_29.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,train,train,train,train,val,test,train,train,train,train
2304,0885,,SSAMLD2,DasypusNovemcinctus,01,2018,10,05,20,02,48,./data/raw/brazil_amld/SSAMLD2/DasypusNovemcinctus/01,2018 10 05 20 02 48.JPG,jpg,image,DasypusNovemcinctus,01,./data/interim/brazil_amld/image/train,train_0885_SSAMLD2_DasypusNovemcinctus_01_2018_10_05_20_02_48.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,train,train,train,train,train,val,test,train,train,train
2305,0886,,SSAMLD2,DasypusNovemcinctus,01,2018,10,05,20,02,53,./data/raw/brazil_amld/SSAMLD2/DasypusNovemcinctus/01,2018 10 05 20 02 53.JPG,jpg,image,DasypusNovemcinctus,01,./data/interim/brazil_amld/image/val,val_0886_SSAMLD2_DasypusNovemcinctus_01_2018_10_05_20_02_53.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,val,test,train,train,train,train,train,train,train,train
2306,0887,,SSAMLD2,DasypusNovemcinctus,01,2018,10,08,20,56,09,./data/raw/brazil_amld/SSAMLD2/DasypusNovemcinctus/01,2018 10 08 20 56 09.JPG,jpg,image,DasypusNovemcinctus,01,./data/interim/brazil_amld/image/train,train_0887_SSAMLD2_DasypusNovemcinctus_01_2018_10_08_20_56_09.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,train,train,train,val,test,train,train,train,train,train
2307,0888,,SSAMLD2,DasypusNovemcinctus,01,2018,10,08,20,57,29,./data/raw/brazil_amld/SSAMLD2/DasypusNovemcinctus/01,2018 10 08 20 57 29.JPG,jpg,image,DasypusNovemcinctus,01,./data/interim/brazil_amld/image/train,train_0888_SSAMLD2_DasypusNovemcinctus_01_2018_10_08_20_57_29.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,train,train,val,test,train,train,train,train,train,train
2308,0889,,SSAMLD2,DasypusNovemcinctus,01,2018,10,09,01,59,05,./data/raw/brazil_amld/SSAMLD2/DasypusNovemcinctus/01,2018 10 09 01 59 05.JPG,jpg,image,DasypusNovemcinctus,01,./data/interim/brazil_amld/image/train,train_0889_SSAMLD2_DasypusNovemcinctus_01_2018_10_09_01_59_05.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,train,train,train,val,test,train,train,train,train,train
2309,0890,,SSAMLD2,DasypusNovemcinctus,01,2018,10,09,01,59,15,./data/raw/brazil_amld/SSAMLD2/DasypusNovemcinctus/01,2018 10 09 01 59 15.JPG,jpg,image,DasypusNovemcinctus,01,./data/interim/brazil_amld/image/test,test_0890_SSAMLD2_DasypusNovemcinctus_01_2018_10_09_01_59_15.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,test,train,train,train,train,train,train,train,train,val
2310,0891,,SSAMLD2,DasypusNovemcinctus,01,2018,10,09,01,59,17,./data/raw/brazil_amld/SSAMLD2/DasypusNovemcinctus/01,2018 10 09 01 59 17.JPG,jpg,image,DasypusNovemcinctus,01,./data/interim/brazil_amld/image/train,train_0891_SSAMLD2_DasypusNovemcinctus_01_2018_10_09_01_59_17.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,train,train,val,test,train,train,train,train,train,train
2311,0892,,SSAMLD2,DasypusNovemcinctus,01,2018,10,09,01,59,20,./data/raw/brazil_amld/SSAMLD2/DasypusNovemcinctus/01,2018 10 09 01 59 20.JPG,jpg,image,DasypusNovemcinctus,01,./data/interim/brazil_amld/image/train,train_0892_SSAMLD2_DasypusNovemcinctus_01_2018_10_09_01_59_20.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,train,val,test,train,train,train,train,train,train,train
2312,0893,,SSAMLD2,DasypusNovemcinctus,01,2018,10,09,01,59,22,./data/raw/brazil_amld/SSAMLD2/DasypusNovemcinctus/01,2018 10 09 01 59 22.JPG,jpg,image,DasypusNovemcinctus,01,./data/interim/brazil_amld/image/train,train_0893_SSAMLD2_DasypusNovemcinctus_01_2018_10_09_01_59_22.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,train,train,train,train,train,train,train,train,val,test
2313,0894,,SSAMLD2,DasypusNovemcinctus,01,2018,10,16,21,39,11,./data/raw/brazil_amld/SSAMLD2/DasypusNovemcinctus/01,2018 10 16 21 39 11.JPG,jpg,image,DasypusNovemcinctus,01,./data/interim/brazil_amld/image/train,train_0894_SSAMLD2_DasypusNovemcinctus_01_2018_10_16_21_39_11.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,train,train,train,val,test,train,train,train,train,train
2314,0895,,SSAMLD2,DasypusNovemcinctus,01,2019,01,18,05,28,05,./data/raw/brazil_amld/SSAMLD2/DasypusNovemcinctus/01,2019 01 18 05 28 05.JPG,jpg,image,DasypusNovemcinctus,01,./data/interim/brazil_amld/image/test,test_0895_SSAMLD2_DasypusNovemcinctus_01_2019_01_18_05_28_05.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,test,train,train,train,train,train,train,train,train,val
2315,0896,,SSAMLD2,DasypusNovemcinctus,01,2019,01,18,05,28,07,./data/raw/brazil_amld/SSAMLD2/DasypusNovemcinctus/01,2019 01 18 05 28 07.JPG,jpg,image,DasypusNovemcinctus,01,./data/interim/brazil_amld/image/val,val_0896_SSAMLD2_DasypusNovemcinctus_01_2019_01_18_05_28_07.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,val,test,train,train,train,train,train,train,train,train
2316,0897,,SSAMLD2,DasypusNovemcinctus,01,2019,01,26,13,57,06,./data/raw/brazil_amld/SSAMLD2/DasypusNovemcinctus/01,2019 01 26 13 57 06.JPG,jpg,image,DasypusNovemcinctus,01,./data/interim/brazil_amld/image/train,train_0897_SSAMLD2_DasypusNovemcinctus_01_2019_01_26_13_57_06.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,train,train,val,test,train,train,train,train,train,train
2317,0898,,SSAMLD2,DasypusNovemcinctus,01,2019,01,26,13,57,09,./data/raw/brazil_amld/SSAMLD2/DasypusNovemcinctus/01,2019 01 26 13 57 09.JPG,jpg,image,DasypusNovemcinctus,01,./data/interim/brazil_amld/image/train,train_0898_SSAMLD2_DasypusNovemcinctus_01_2019_01_26_13_57_09.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,train,train,train,train,train,train,train,train,val,test
2318,0899,,SSAMLD2,DasypusNovemcinctus,01,2019,01,26,13,57,11,./data/raw/brazil_amld/SSAMLD2/DasypusNovemcinctus/01,2019 01 26 13 57 11.JPG,jpg,image,DasypusNovemcinctus,01,./data/interim/brazil_amld/image/train,train_0899_SSAMLD2_DasypusNovemcinctus_01_2019_01_26_13_57_11.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,train,train,train,train,train,train,train,train,val,test
2319,0900,,SSAMLD2,DasypusNovemcinctus,01,2019,01,26,13,57,13,./data/raw/brazil_amld/SSAMLD2/DasypusNovemcinctus/01,2019 01 26 13 57 13.JPG,jpg,image,DasypusNovemcinctus,01,./data/interim/brazil_amld/image/train,train_0900_SSAMLD2_DasypusNovemcinctus_01_2019_01_26_13_57_13.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,train,train,train,train,train,train,train,train,val,test
2320,0901,,SSAMLD2,DasypusNovemcinctus,01,2019,02,05,19,01,41,./data/raw/brazil_amld/SSAMLD2/DasypusNovemcinctus/01,2019 02 05 19 01 41.JPG,jpg,image,DasypusNovemcinctus,01,./data/interim/brazil_amld/image/train,train_0901_SSAMLD2_DasypusNovemcinctus_01_2019_02_05_19_01_41.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,train,train,val,test,train,train,train,train,train,train
2321,0902,,SSAMLD2,DasypusNovemcinctus,01,2019,02,05,19,01,56,./data/raw/brazil_amld/SSAMLD2/DasypusNovemcinctus/01,2019 02 05 19 01 56.JPG,jpg,image,DasypusNovemcinctus,01,./data/interim/brazil_amld/image/train,train_0902_SSAMLD2_DasypusNovemcinctus_01_2019_02_05_19_01_56.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,train,train,train,train,train,val,test,train,train,train
2322,0903,,SSAMLD2,DasypusNovemcinctus,01,2019,02,05,19,01,58,./data/raw/brazil_amld/SSAMLD2/DasypusNovemcinctus/01,2019 02 05 19 01 58.JPG,jpg,image,DasypusNovemcinctus,01,./data/interim/brazil_amld/image/train,train_0903_SSAMLD2_DasypusNovemcinctus_01_2019_02_05_19_01_58.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,train,train,train,train,val,test,train,train,train,train
2323,0904,,SSAMLD2,DasypusNovemcinctus,01,2019,02,05,19,02,00,./data/raw/brazil_amld/SSAMLD2/DasypusNovemcinctus/01,2019 02 05 19 02 00.JPG,jpg,image,DasypusNovemcinctus,01,./data/interim/brazil_amld/image/train,train_0904_SSAMLD2_DasypusNovemcinctus_01_2019_02_05_19_02_00.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,train,train,train,train,train,val,test,train,train,train
2324,0905,,SSAMLD2,DasypusNovemcinctus,01,2019,03,06,21,56,14,./data/raw/brazil_amld/SSAMLD2/DasypusNovemcinctus/01,2019 03 06 21 56 14.JPG,jpg,image,DasypusNovemcinctus,01,./data/interim/brazil_amld/image/train,train_0905_SSAMLD2_DasypusNovemcinctus_01_2019_03_06_21_56_14.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,train,train,train,train,train,train,train,val,test,train
2325,0906,,SSAMLD2,DasypusNovemcinctus,01,2019,03,06,21,56,16,./data/raw/brazil_amld/SSAMLD2/DasypusNovemcinctus/01,2019 03 06 21 56 16.JPG,jpg,image,DasypusNovemcinctus,01,./data/interim/brazil_amld/image/train,train_0906_SSAMLD2_DasypusNovemcinctus_01_2019_03_06_21_56_16.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,train,train,train,train,train,train,val,test,train,train
2326,0907,,SSAMLD2,DasypusNovemcinctus,01,2019,03,06,21,56,22,./data/raw/brazil_amld/SSAMLD2/DasypusNovemcinctus/01,2019 03 06 21 56 22.JPG,jpg,image,DasypusNovemcinctus,01,./data/interim/brazil_amld/image/train,train_0907_SSAMLD2_DasypusNovemcinctus_01_2019_03_06_21_56_22.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,train,val,test,train,train,train,train,train,train,train
2327,0908,,SSAMLD2,DasypusNovemcinctus,01,2019,03,06,21,56,24,./data/raw/brazil_amld/SSAMLD2/DasypusNovemcinctus/01,2019 03 06 21 56 24.JPG,jpg,image,DasypusNovemcinctus,01,./data/interim/brazil_amld/image/train,train_0908_SSAMLD2_DasypusNovemcinctus_01_2019_03_06_21_56_24.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,train,train,train,train,train,train,train,val,test,train
2328,0909,,SSAMLD2,DasypusNovemcinctus,01,2019,03,06,21,56,27,./data/raw/brazil_amld/SSAMLD2/DasypusNovemcinctus/01,2019 03 06 21 56 27.JPG,jpg,image,DasypusNovemcinctus,01,./data/interim/brazil_amld/image/train,train_0909_SSAMLD2_DasypusNovemcinctus_01_2019_03_06_21_56_27.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,train,train,train,train,train,val,test,train,train,train
2329,0910,,SSAMLD2,DasypusNovemcinctus,01,2019,03,06,21,56,28,./data/raw/brazil_amld/SSAMLD2/DasypusNovemcinctus/01,2019 03 06 21 56 28.JPG,jpg,image,DasypusNovemcinctus,01,./data/interim/brazil_amld/image/train,train_0910_SSAMLD2_DasypusNovemcinctus_01_2019_03_06_21_56_28.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,train,train,train,train,train,train,train,train,val,test
2330,0911,,SSAMLD2,DasypusNovemcinctus,01,2019,03,10,02,59,05,./data/raw/brazil_amld/SSAMLD2/DasypusNovemcinctus/01,2019 03 10 02 59 05.JPG,jpg,image,DasypusNovemcinctus,01,./data/interim/brazil_amld/image/train,train_0911_SSAMLD2_DasypusNovemcinctus_01_2019_03_10_02_59_05.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,train,train,train,train,val,test,train,train,train,train
2331,0912,,SSAMLD2,DasypusNovemcinctus,01,2019,03,10,02,59,08,./data/raw/brazil_amld/SSAMLD2/DasypusNovemcinctus/01,2019 03 10 02 59 08.JPG,jpg,image,DasypusNovemcinctus,01,./data/interim/brazil_amld/image/train,train_0912_SSAMLD2_DasypusNovemcinctus_01_2019_03_10_02_59_08.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,train,train,train,train,train,train,train,val,test,train
2332,0913,,SSAMLD2,DasypusNovemcinctus,01,2019,03,10,02,59,10,./data/raw/brazil_amld/SSAMLD2/DasypusNovemcinctus/01,2019 03 10 02 59 10.JPG,jpg,image,DasypusNovemcinctus,01,./data/interim/brazil_amld/image/test,test_0913_SSAMLD2_DasypusNovemcinctus_01_2019_03_10_02_59_10.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,test,train,train,train,train,train,train,train,train,val
2333,0914,,SSAMLD2,DasypusNovemcinctus,01,2019,03,14,03,33,58,./data/raw/brazil_amld/SSAMLD2/DasypusNovemcinctus/01,2019 03 14 03 33 58.JPG,jpg,image,DasypusNovemcinctus,01,./data/interim/brazil_amld/image/val,val_0914_SSAMLD2_DasypusNovemcinctus_01_2019_03_14_03_33_58.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,val,test,train,train,train,train,train,train,train,train
2334,0915,,SSAMLD2,DasypusNovemcinctus,01,2019,03,14,03,34,02,./data/raw/brazil_amld/SSAMLD2/DasypusNovemcinctus/01,2019 03 14 03 34 02.JPG,jpg,image,DasypusNovemcinctus,01,./data/interim/brazil_amld/image/train,train_0915_SSAMLD2_DasypusNovemcinctus_01_2019_03_14_03_34_02.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,train,train,train,train,train,val,test,train,train,train
2335,0916,,SSAMLD2,DasypusNovemcinctus,01,2019,03,14,03,34,04,./data/raw/brazil_amld/SSAMLD2/DasypusNovemcinctus/01,2019 03 14 03 34 04.JPG,jpg,image,DasypusNovemcinctus,01,./data/interim/brazil_amld/image/train,train_0916_SSAMLD2_DasypusNovemcinctus_01_2019_03_14_03_34_04.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,train,val,test,train,train,train,train,train,train,train
2336,0917,,SSAMLD2,DasypusNovemcinctus,01,2019,03,14,03,34,06,./data/raw/brazil_amld/SSAMLD2/DasypusNovemcinctus/01,2019 03 14 03 34 06.JPG,jpg,image,DasypusNovemcinctus,01,./data/interim/brazil_amld/image/test,test_0917_SSAMLD2_DasypusNovemcinctus_01_2019_03_14_03_34_06.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,test,train,train,train,train,train,train,train,train,val
2337,0918,,SSAMLD2,DasypusNovemcinctus,01,2019,03,14,03,34,10,./data/raw/brazil_amld/SSAMLD2/DasypusNovemcinctus/01,2019 03 14 03 34 10.JPG,jpg,image,DasypusNovemcinctus,01,./data/interim/brazil_amld/image/train,train_0918_SSAMLD2_DasypusNovemcinctus_01_2019_03_14_03_34_10.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,train,val,test,train,train,train,train,train,train,train
2338,0919,,SSAMLD2,DasypusNovemcinctus,01,2019,03,14,03,34,14,./data/raw/brazil_amld/SSAMLD2/DasypusNovemcinctus/01,2019 03 14 03 34 14.JPG,jpg,image,DasypusNovemcinctus,01,./data/interim/brazil_amld/image/train,train_0919_SSAMLD2_DasypusNovemcinctus_01_2019_03_14_03_34_14.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,train,train,train,val,test,train,train,train,train,train
2339,0920,,SSAMLD2,DasypusNovemcinctus,01,2019,03,14,03,34,16,./data/raw/brazil_amld/SSAMLD2/DasypusNovemcinctus/01,2019 03 14 03 34 16.JPG,jpg,image,DasypusNovemcinctus,01,./data/interim/brazil_amld/image/train,train_0920_SSAMLD2_DasypusNovemcinctus_01_2019_03_14_03_34_16.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,train,train,val,test,train,train,train,train,train,train
2340,0921,,SSAMLD2,DasypusNovemcinctus,01,2019,04,04,04,29,03,./data/raw/brazil_amld/SSAMLD2/DasypusNovemcinctus/01,2019 04 04 04 29 03.JPG,jpg,image,DasypusNovemcinctus,01,./data/interim/brazil_amld/image/train,train_0921_SSAMLD2_DasypusNovemcinctus_01_2019_04_04_04_29_03.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,train,train,train,train,train,val,test,train,train,train
2341,0922,,SSAMLD2,DasypusNovemcinctus,01,2019,04,04,04,29,05,./data/raw/brazil_amld/SSAMLD2/DasypusNovemcinctus/01,2019 04 04 04 29 05.JPG,jpg,image,DasypusNovemcinctus,01,./data/interim/brazil_amld/image/train,train_0922_SSAMLD2_DasypusNovemcinctus_01_2019_04_04_04_29_05.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,train,train,train,train,train,train,train,val,test,train
2342,0923,,SSAMLD2,DasypusNovemcinctus,01,2019,04,04,04,29,07,./data/raw/brazil_amld/SSAMLD2/DasypusNovemcinctus/01,2019 04 04 04 29 07.JPG,jpg,image,DasypusNovemcinctus,01,./data/interim/brazil_amld/image/train,train_0923_SSAMLD2_DasypusNovemcinctus_01_2019_04_04_04_29_07.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,train,train,train,train,val,test,train,train,train,train
2343,0924,,SSAMLD2,DasypusNovemcinctus,01,2019,04,04,04,29,09,./data/raw/brazil_amld/SSAMLD2/DasypusNovemcinctus/01,2019 04 04 04 29 09.JPG,jpg,image,DasypusNovemcinctus,01,./data/interim/brazil_amld/image/train,train_0924_SSAMLD2_DasypusNovemcinctus_01_2019_04_04_04_29_09.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,train,val,test,train,train,train,train,train,train,train
2344,0925,,SSAMLD2,DasypusNovemcinctus,01,2019,04,04,04,29,11,./data/raw/brazil_amld/SSAMLD2/DasypusNovemcinctus/01,2019 04 04 04 29 11.JPG,jpg,image,DasypusNovemcinctus,01,./data/interim/brazil_amld/image/test,test_0925_SSAMLD2_DasypusNovemcinctus_01_2019_04_04_04_29_11.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,test,train,train,train,train,train,train,train,train,val
2345,0926,,SSAMLD2,DasypusNovemcinctus,01,2019,04,04,04,29,13,./data/raw/brazil_amld/SSAMLD2/DasypusNovemcinctus/01,2019 04 04 04 29 13.JPG,jpg,image,DasypusNovemcinctus,01,./data/interim/brazil_amld/image/train,train_0926_SSAMLD2_DasypusNovemcinctus_01_2019_04_04_04_29_13.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,train,train,train,val,test,train,train,train,train,train
2346,0927,,SSAMLD2,DasypusNovemcinctus,01,2019,04,04,04,29,15,./data/raw/brazil_amld/SSAMLD2/DasypusNovemcinctus/01,2019 04 04 04 29 15.JPG,jpg,image,DasypusNovemcinctus,01,./data/interim/brazil_amld/image/test,test_0927_SSAMLD2_DasypusNovemcinctus_01_2019_04_04_04_29_15.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,test,train,train,train,train,train,train,train,train,val
2347,0928,,SSAMLD2,DasypusNovemcinctus,01,2019,04,04,04,29,18,./data/raw/brazil_amld/SSAMLD2/DasypusNovemcinctus/01,2019 04 04 04 29 18.JPG,jpg,image,DasypusNovemcinctus,01,./data/interim/brazil_amld/image/train,train_0928_SSAMLD2_DasypusNovemcinctus_01_2019_04_04_04_29_18.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,train,train,train,train,val,test,train,train,train,train
2348,0929,,SSAMLD2,DasypusNovemcinctus,01,2019,05,24,20,50,22,./data/raw/brazil_amld/SSAMLD2/DasypusNovemcinctus/01,2019 05 24 20 50 22.JPG,jpg,image,DasypusNovemcinctus,01,./data/interim/brazil_amld/image/train,train_0929_SSAMLD2_DasypusNovemcinctus_01_2019_05_24_20_50_22.jpg,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,train,train,train,train,train,train,train,train,val,test
2349,,0117,SSAMLD2,DasypusNovemcinctus,01,2019,09,25,23,58,06,./data/raw/brazil_amld/SSAMLD2/DasypusNovemcinctus/01,2019 09 25 23 58 06.MP4,mp4,video,DasypusNovemcinctus,01,./data/interim/brazil_amld/video,0117_SSAMLD2_DasypusNovemcinctus_01_2019_09_25_23_58_06.mp4,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2350,,0118,SSAMLD2,DasypusNovemcinctus,01,2019,09,30,21,42,00,./data/raw/brazil_amld/SSAMLD2/DasypusNovemcinctus/01,2019 09 30 21 42 00.MP4,mp4,video,DasypusNovemcinctus,01,./data/interim/brazil_amld/video,0118_SSAMLD2_DasypusNovemcinctus_01_2019_09_30_21_42_00.mp4,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2351,,0119,SSAMLD2,DasypusNovemcinctus,01,2019,09,30,21,42,18,./data/raw/brazil_amld/SSAMLD2/DasypusNovemcinctus/01,2019 09 30 21 42 18.MP4,mp4,video,DasypusNovemcinctus,01,./data/interim/brazil_amld/video,0119_SSAMLD2_DasypusNovemcinctus_01_2019_09_30_21_42_18.mp4,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2352,,0120,SSAMLD2,DasypusNovemcinctus,01,2019,09,30,22,06,38,./data/raw/brazil_amld/SSAMLD2/DasypusNovemcinctus/01,2019 09 30 22 06 38.MP4,mp4,video,DasypusNovemcinctus,01,./data/interim/brazil_amld/video,0120_SSAMLD2_DasypusNovemcinctus_01_2019_09_30_22_06_38.mp4,Animal,Dasypus,Dasypodidae,Cingulata,Mammalia,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
