file_id,image_id,video_id,location,cam_trap,species,num_animal,year,month,day,hour,minute,second,file_path,file_name,file_type,data_type,species_new,num_animal_new,file_path_new,file_name_new,species_binary,genus,family,order,class,split1,split2,split3,split4,split5,split6,split7,split8,split9,split10
3334,1149,,brazilAMLD,SSAMLD2,Bird,2,2018,9,4,16,23,45,./data/raw/brazilAMLD/SSAMLD2/Bird/02,labels_ssamld2-bird-02_20200830021714.csv,csv,bbox,Aves,2,./data/interim/bbox/csv/train,train_1149_brazilAMLD_SSAMLD2_Aves_02_2018_09_04_16_23_45.csv,Animal,Aves,Aves,Aves,Aves,train,train,train,train,val,test,train,train,train,train
3335,1150,,brazilAMLD,SSAMLD2,Bird,2,2018,9,4,16,24,6,./data/raw/brazilAMLD/SSAMLD2/Bird/02,labels_ssamld2-bird-02_20200830021714.csv,csv,bbox,Aves,2,./data/interim/bbox/csv/val,val_1150_brazilAMLD_SSAMLD2_Aves_02_2018_09_04_16_24_06.csv,Animal,Aves,Aves,Aves,Aves,val,test,train,train,train,train,train,train,train,train
3336,1151,,brazilAMLD,SSAMLD2,Bird,2,2018,9,4,16,24,20,./data/raw/brazilAMLD/SSAMLD2/Bird/02,labels_ssamld2-bird-02_20200830021714.csv,csv,bbox,Aves,2,./data/interim/bbox/csv/val,val_1151_brazilAMLD_SSAMLD2_Aves_02_2018_09_04_16_24_20.csv,Animal,Aves,Aves,Aves,Aves,val,test,train,train,train,train,train,train,train,train
3337,1152,,brazilAMLD,SSAMLD2,Bird,2,2018,9,4,16,24,23,./data/raw/brazilAMLD/SSAMLD2/Bird/02,labels_ssamld2-bird-02_20200830021714.csv,csv,bbox,Aves,2,./data/interim/bbox/csv/train,train_1152_brazilAMLD_SSAMLD2_Aves_02_2018_09_04_16_24_23.csv,Animal,Aves,Aves,Aves,Aves,train,train,train,train,val,test,train,train,train,train
3338,1153,,brazilAMLD,SSAMLD2,Bird,2,2018,9,4,16,24,25,./data/raw/brazilAMLD/SSAMLD2/Bird/02,labels_ssamld2-bird-02_20200830021714.csv,csv,bbox,Aves,2,./data/interim/bbox/csv/train,train_1153_brazilAMLD_SSAMLD2_Aves_02_2018_09_04_16_24_25.csv,Animal,Aves,Aves,Aves,Aves,train,train,train,val,test,train,train,train,train,train
3339,1154,,brazilAMLD,SSAMLD2,Bird,2,2018,9,4,16,33,27,./data/raw/brazilAMLD/SSAMLD2/Bird/02,labels_ssamld2-bird-02_20200830021714.csv,csv,bbox,Aves,2,./data/interim/bbox/csv/train,train_1154_brazilAMLD_SSAMLD2_Aves_02_2018_09_04_16_33_27.csv,Animal,Aves,Aves,Aves,Aves,train,train,train,train,train,train,train,train,val,test
3340,1155,,brazilAMLD,SSAMLD2,Bird,2,2018,9,4,16,33,29,./data/raw/brazilAMLD/SSAMLD2/Bird/02,labels_ssamld2-bird-02_20200830021714.csv,csv,bbox,Aves,2,./data/interim/bbox/csv/train,train_1155_brazilAMLD_SSAMLD2_Aves_02_2018_09_04_16_33_29.csv,Animal,Aves,Aves,Aves,Aves,train,train,val,test,train,train,train,train,train,train
3341,1156,,brazilAMLD,SSAMLD2,Bird,2,2018,9,4,16,33,31,./data/raw/brazilAMLD/SSAMLD2/Bird/02,labels_ssamld2-bird-02_20200830021714.csv,csv,bbox,Aves,2,./data/interim/bbox/csv/train,train_1156_brazilAMLD_SSAMLD2_Aves_02_2018_09_04_16_33_31.csv,Animal,Aves,Aves,Aves,Aves,train,val,test,train,train,train,train,train,train,train
3342,1157,,brazilAMLD,SSAMLD2,Bird,2,2018,9,4,16,33,54,./data/raw/brazilAMLD/SSAMLD2/Bird/02,labels_ssamld2-bird-02_20200830021714.csv,csv,bbox,Aves,2,./data/interim/bbox/csv/test,test_1157_brazilAMLD_SSAMLD2_Aves_02_2018_09_04_16_33_54.csv,Animal,Aves,Aves,Aves,Aves,test,train,train,train,train,train,train,train,train,val
3343,1158,,brazilAMLD,SSAMLD2,Bird,2,2018,9,4,16,34,25,./data/raw/brazilAMLD/SSAMLD2/Bird/02,labels_ssamld2-bird-02_20200830021714.csv,csv,bbox,Aves,2,./data/interim/bbox/csv/test,test_1158_brazilAMLD_SSAMLD2_Aves_02_2018_09_04_16_34_25.csv,Animal,Aves,Aves,Aves,Aves,test,train,train,train,train,train,train,train,train,val
3344,1159,,brazilAMLD,SSAMLD2,Bird,2,2018,9,4,16,34,40,./data/raw/brazilAMLD/SSAMLD2/Bird/02,labels_ssamld2-bird-02_20200830021714.csv,csv,bbox,Aves,2,./data/interim/bbox/csv/test,test_1159_brazilAMLD_SSAMLD2_Aves_02_2018_09_04_16_34_40.csv,Animal,Aves,Aves,Aves,Aves,test,train,train,train,train,train,train,train,train,val
3345,1160,,brazilAMLD,SSAMLD2,Bird,2,2018,9,4,16,36,16,./data/raw/brazilAMLD/SSAMLD2/Bird/02,labels_ssamld2-bird-02_20200830021714.csv,csv,bbox,Aves,2,./data/interim/bbox/csv/train,train_1160_brazilAMLD_SSAMLD2_Aves_02_2018_09_04_16_36_16.csv,Animal,Aves,Aves,Aves,Aves,train,train,train,val,test,train,train,train,train,train
3346,1161,,brazilAMLD,SSAMLD2,Bird,2,2018,9,4,16,36,31,./data/raw/brazilAMLD/SSAMLD2/Bird/02,labels_ssamld2-bird-02_20200830021714.csv,csv,bbox,Aves,2,./data/interim/bbox/csv/train,train_1161_brazilAMLD_SSAMLD2_Aves_02_2018_09_04_16_36_31.csv,Animal,Aves,Aves,Aves,Aves,train,train,train,val,test,train,train,train,train,train
3347,1162,,brazilAMLD,SSAMLD2,Bird,2,2018,9,4,16,36,33,./data/raw/brazilAMLD/SSAMLD2/Bird/02,labels_ssamld2-bird-02_20200830021714.csv,csv,bbox,Aves,2,./data/interim/bbox/csv/train,train_1162_brazilAMLD_SSAMLD2_Aves_02_2018_09_04_16_36_33.csv,Animal,Aves,Aves,Aves,Aves,train,train,train,train,val,test,train,train,train,train
3348,1163,,brazilAMLD,SSAMLD2,Bird,2,2018,9,4,16,36,46,./data/raw/brazilAMLD/SSAMLD2/Bird/02,labels_ssamld2-bird-02_20200830021714.csv,csv,bbox,Aves,2,./data/interim/bbox/csv/val,val_1163_brazilAMLD_SSAMLD2_Aves_02_2018_09_04_16_36_46.csv,Animal,Aves,Aves,Aves,Aves,val,test,train,train,train,train,train,train,train,train
3349,1164,,brazilAMLD,SSAMLD2,Bird,2,2018,9,4,16,36,53,./data/raw/brazilAMLD/SSAMLD2/Bird/02,labels_ssamld2-bird-02_20200830021714.csv,csv,bbox,Aves,2,./data/interim/bbox/csv/val,val_1164_brazilAMLD_SSAMLD2_Aves_02_2018_09_04_16_36_53.csv,Animal,Aves,Aves,Aves,Aves,val,test,train,train,train,train,train,train,train,train
3350,1165,,brazilAMLD,SSAMLD2,Bird,2,2018,9,4,16,40,54,./data/raw/brazilAMLD/SSAMLD2/Bird/02,labels_ssamld2-bird-02_20200830021714.csv,csv,bbox,Aves,2,./data/interim/bbox/csv/train,train_1165_brazilAMLD_SSAMLD2_Aves_02_2018_09_04_16_40_54.csv,Animal,Aves,Aves,Aves,Aves,train,train,train,train,train,train,val,test,train,train
3351,1166,,brazilAMLD,SSAMLD2,Bird,2,2018,9,4,16,46,0,./data/raw/brazilAMLD/SSAMLD2/Bird/02,labels_ssamld2-bird-02_20200830021714.csv,csv,bbox,Aves,2,./data/interim/bbox/csv/train,train_1166_brazilAMLD_SSAMLD2_Aves_02_2018_09_04_16_46_00.csv,Animal,Aves,Aves,Aves,Aves,train,train,train,train,train,train,val,test,train,train
3352,1167,,brazilAMLD,SSAMLD2,Bird,2,2018,9,4,16,46,2,./data/raw/brazilAMLD/SSAMLD2/Bird/02,labels_ssamld2-bird-02_20200830021714.csv,csv,bbox,Aves,2,./data/interim/bbox/csv/train,train_1167_brazilAMLD_SSAMLD2_Aves_02_2018_09_04_16_46_02.csv,Animal,Aves,Aves,Aves,Aves,train,train,train,train,val,test,train,train,train,train
3353,1168,,brazilAMLD,SSAMLD2,Bird,2,2018,9,4,16,52,47,./data/raw/brazilAMLD/SSAMLD2/Bird/02,labels_ssamld2-bird-02_20200830021714.csv,csv,bbox,Aves,2,./data/interim/bbox/csv/train,train_1168_brazilAMLD_SSAMLD2_Aves_02_2018_09_04_16_52_47.csv,Animal,Aves,Aves,Aves,Aves,train,train,train,train,train,train,train,train,val,test
3354,1169,,brazilAMLD,SSAMLD2,Bird,2,2018,9,4,16,56,56,./data/raw/brazilAMLD/SSAMLD2/Bird/02,labels_ssamld2-bird-02_20200830021714.csv,csv,bbox,Aves,2,./data/interim/bbox/csv/train,train_1169_brazilAMLD_SSAMLD2_Aves_02_2018_09_04_16_56_56.csv,Animal,Aves,Aves,Aves,Aves,train,train,train,train,train,train,train,val,test,train
3355,1170,,brazilAMLD,SSAMLD2,Bird,2,2018,9,4,16,57,9,./data/raw/brazilAMLD/SSAMLD2/Bird/02,labels_ssamld2-bird-02_20200830021714.csv,csv,bbox,Aves,2,./data/interim/bbox/csv/train,train_1170_brazilAMLD_SSAMLD2_Aves_02_2018_09_04_16_57_09.csv,Animal,Aves,Aves,Aves,Aves,train,train,train,train,train,train,train,val,test,train
3356,1171,,brazilAMLD,SSAMLD2,Bird,2,2018,9,4,17,2,22,./data/raw/brazilAMLD/SSAMLD2/Bird/02,labels_ssamld2-bird-02_20200830021714.csv,csv,bbox,Aves,2,./data/interim/bbox/csv/train,train_1171_brazilAMLD_SSAMLD2_Aves_02_2018_09_04_17_02_22.csv,Animal,Aves,Aves,Aves,Aves,train,train,val,test,train,train,train,train,train,train
3357,1172,,brazilAMLD,SSAMLD2,Bird,2,2018,9,4,17,2,25,./data/raw/brazilAMLD/SSAMLD2/Bird/02,labels_ssamld2-bird-02_20200830021714.csv,csv,bbox,Aves,2,./data/interim/bbox/csv/train,train_1172_brazilAMLD_SSAMLD2_Aves_02_2018_09_04_17_02_25.csv,Animal,Aves,Aves,Aves,Aves,train,train,train,train,train,val,test,train,train,train
3358,1173,,brazilAMLD,SSAMLD2,Bird,2,2018,9,4,17,2,26,./data/raw/brazilAMLD/SSAMLD2/Bird/02,labels_ssamld2-bird-02_20200830021714.csv,csv,bbox,Aves,2,./data/interim/bbox/csv/train,train_1173_brazilAMLD_SSAMLD2_Aves_02_2018_09_04_17_02_26.csv,Animal,Aves,Aves,Aves,Aves,train,train,train,train,train,train,train,val,test,train
3359,1174,,brazilAMLD,SSAMLD2,Bird,2,2018,9,4,17,2,31,./data/raw/brazilAMLD/SSAMLD2/Bird/02,labels_ssamld2-bird-02_20200830021714.csv,csv,bbox,Aves,2,./data/interim/bbox/csv/train,train_1174_brazilAMLD_SSAMLD2_Aves_02_2018_09_04_17_02_31.csv,Animal,Aves,Aves,Aves,Aves,train,val,test,train,train,train,train,train,train,train
3360,1194,,brazilAMLD,SSAMLD2,Bird,1,2018,8,8,14,9,28,./data/raw/brazilAMLD/SSAMLD2/Bird/01,2018 08 08 14 09 28.JPG,jpg,image,Aves,1,./data/interim/image/train,train_1194_brazilAMLD_SSAMLD2_Aves_01_2018_08_08_14_09_28.jpg,Animal,Aves,Aves,Aves,Aves,train,train,train,val,test,train,train,train,train,train
3361,,189,brazilAMLD,SSAMLD2,Bird,1,2018,8,8,14,9,44,./data/raw/brazilAMLD/SSAMLD2/Bird/01,2018 08 08 14 09 44.MP4,mp4,video,Aves,1,./data/interim/video,0189_brazilAMLD_SSAMLD2_Aves_01_2018_08_08_14_09_44.mp4,Animal,Aves,Aves,Aves,Aves,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3362,1195,,brazilAMLD,SSAMLD2,Bird,1,2018,8,11,12,37,5,./data/raw/brazilAMLD/SSAMLD2/Bird/01,2018 08 11 12 37 05.JPG,jpg,image,Aves,1,./data/interim/image/train,train_1195_brazilAMLD_SSAMLD2_Aves_01_2018_08_11_12_37_05.jpg,Animal,Aves,Aves,Aves,Aves,train,val,test,train,train,train,train,train,train,train
3363,,190,brazilAMLD,SSAMLD2,Bird,1,2018,8,11,12,37,25,./data/raw/brazilAMLD/SSAMLD2/Bird/01,2018 08 11 12 37 25.MP4,mp4,video,Aves,1,./data/interim/video,0190_brazilAMLD_SSAMLD2_Aves_01_2018_08_11_12_37_25.mp4,Animal,Aves,Aves,Aves,Aves,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3364,1196,,brazilAMLD,SSAMLD2,Bird,1,2018,8,12,9,15,54,./data/raw/brazilAMLD/SSAMLD2/Bird/01,2018 08 12 09 15 54.JPG,jpg,image,Aves,1,./data/interim/image/train,train_1196_brazilAMLD_SSAMLD2_Aves_01_2018_08_12_09_15_54.jpg,Animal,Aves,Aves,Aves,Aves,train,train,train,train,train,train,val,test,train,train
3365,,191,brazilAMLD,SSAMLD2,Bird,1,2018,8,12,9,16,14,./data/raw/brazilAMLD/SSAMLD2/Bird/01,2018 08 12 09 16 14.MP4,mp4,video,Aves,1,./data/interim/video,0191_brazilAMLD_SSAMLD2_Aves_01_2018_08_12_09_16_14.mp4,Animal,Aves,Aves,Aves,Aves,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3366,1197,,brazilAMLD,SSAMLD2,Bird,1,2018,8,12,9,59,57,./data/raw/brazilAMLD/SSAMLD2/Bird/01,2018 08 12 09 59 57.JPG,jpg,image,Aves,1,./data/interim/image/test,test_1197_brazilAMLD_SSAMLD2_Aves_01_2018_08_12_09_59_57.jpg,Animal,Aves,Aves,Aves,Aves,test,train,train,train,train,train,train,train,train,val
3367,,192,brazilAMLD,SSAMLD2,Bird,1,2018,8,12,10,0,18,./data/raw/brazilAMLD/SSAMLD2/Bird/01,2018 08 12 10 00 18.MP4,mp4,video,Aves,1,./data/interim/video,0192_brazilAMLD_SSAMLD2_Aves_01_2018_08_12_10_00_18.mp4,Animal,Aves,Aves,Aves,Aves,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3368,1198,,brazilAMLD,SSAMLD2,Bird,1,2018,8,16,12,22,49,./data/raw/brazilAMLD/SSAMLD2/Bird/01,2018 08 16 12 22 49.JPG,jpg,image,Aves,1,./data/interim/image/train,train_1198_brazilAMLD_SSAMLD2_Aves_01_2018_08_16_12_22_49.jpg,Animal,Aves,Aves,Aves,Aves,train,train,train,train,train,train,val,test,train,train
3369,1199,,brazilAMLD,SSAMLD2,Bird,1,2018,8,17,9,7,44,./data/raw/brazilAMLD/SSAMLD2/Bird/01,2018 08 17 09 07 44.JPG,jpg,image,Aves,1,./data/interim/image/train,train_1199_brazilAMLD_SSAMLD2_Aves_01_2018_08_17_09_07_44.jpg,Animal,Aves,Aves,Aves,Aves,train,train,val,test,train,train,train,train,train,train
3370,1200,,brazilAMLD,SSAMLD2,Bird,1,2018,8,17,9,7,57,./data/raw/brazilAMLD/SSAMLD2/Bird/01,2018 08 17 09 07 57.JPG,jpg,image,Aves,1,./data/interim/image/train,train_1200_brazilAMLD_SSAMLD2_Aves_01_2018_08_17_09_07_57.jpg,Animal,Aves,Aves,Aves,Aves,train,train,train,train,val,test,train,train,train,train
3371,1201,,brazilAMLD,SSAMLD2,Bird,1,2018,8,17,9,13,48,./data/raw/brazilAMLD/SSAMLD2/Bird/01,2018 08 17 09 13 48.JPG,jpg,image,Aves,1,./data/interim/image/train,train_1201_brazilAMLD_SSAMLD2_Aves_01_2018_08_17_09_13_48.jpg,Animal,Aves,Aves,Aves,Aves,train,train,train,train,train,train,train,train,val,test
3372,1202,,brazilAMLD,SSAMLD2,Bird,1,2018,8,17,9,13,51,./data/raw/brazilAMLD/SSAMLD2/Bird/01,2018 08 17 09 13 51.JPG,jpg,image,Aves,1,./data/interim/image/train,train_1202_brazilAMLD_SSAMLD2_Aves_01_2018_08_17_09_13_51.jpg,Animal,Aves,Aves,Aves,Aves,train,val,test,train,train,train,train,train,train,train
3373,1203,,brazilAMLD,SSAMLD2,Bird,1,2018,8,19,11,20,42,./data/raw/brazilAMLD/SSAMLD2/Bird/01,2018 08 19 11 20 42.JPG,jpg,image,Aves,1,./data/interim/image/train,train_1203_brazilAMLD_SSAMLD2_Aves_01_2018_08_19_11_20_42.jpg,Animal,Aves,Aves,Aves,Aves,train,train,train,train,val,test,train,train,train,train
3374,1204,,brazilAMLD,SSAMLD2,Bird,1,2018,8,22,13,21,36,./data/raw/brazilAMLD/SSAMLD2/Bird/01,2018 08 22 13 21 36.JPG,jpg,image,Aves,1,./data/interim/image/train,train_1204_brazilAMLD_SSAMLD2_Aves_01_2018_08_22_13_21_36.jpg,Animal,Aves,Aves,Aves,Aves,train,val,test,train,train,train,train,train,train,train
3375,1205,,brazilAMLD,SSAMLD2,Bird,1,2018,8,22,13,21,38,./data/raw/brazilAMLD/SSAMLD2/Bird/01,2018 08 22 13 21 38.JPG,jpg,image,Aves,1,./data/interim/image/train,train_1205_brazilAMLD_SSAMLD2_Aves_01_2018_08_22_13_21_38.jpg,Animal,Aves,Aves,Aves,Aves,train,train,train,train,train,train,val,test,train,train
3376,1206,,brazilAMLD,SSAMLD2,Bird,1,2018,8,22,13,21,42,./data/raw/brazilAMLD/SSAMLD2/Bird/01,2018 08 22 13 21 42.JPG,jpg,image,Aves,1,./data/interim/image/train,train_1206_brazilAMLD_SSAMLD2_Aves_01_2018_08_22_13_21_42.jpg,Animal,Aves,Aves,Aves,Aves,train,train,val,test,train,train,train,train,train,train
3377,1207,,brazilAMLD,SSAMLD2,Bird,1,2018,8,22,13,21,46,./data/raw/brazilAMLD/SSAMLD2/Bird/01,2018 08 22 13 21 46.JPG,jpg,image,Aves,1,./data/interim/image/train,train_1207_brazilAMLD_SSAMLD2_Aves_01_2018_08_22_13_21_46.jpg,Animal,Aves,Aves,Aves,Aves,train,train,train,train,train,train,train,train,val,test
3378,1208,,brazilAMLD,SSAMLD2,Bird,1,2018,8,22,14,42,57,./data/raw/brazilAMLD/SSAMLD2/Bird/01,2018 08 22 14 42 57.JPG,jpg,image,Aves,1,./data/interim/image/train,train_1208_brazilAMLD_SSAMLD2_Aves_01_2018_08_22_14_42_57.jpg,Animal,Aves,Aves,Aves,Aves,train,train,val,test,train,train,train,train,train,train
3379,1209,,brazilAMLD,SSAMLD2,Bird,1,2018,8,23,16,59,33,./data/raw/brazilAMLD/SSAMLD2/Bird/01,2018 08 23 16 59 33.JPG,jpg,image,Aves,1,./data/interim/image/train,train_1209_brazilAMLD_SSAMLD2_Aves_01_2018_08_23_16_59_33.jpg,Animal,Aves,Aves,Aves,Aves,train,train,train,train,train,val,test,train,train,train
3380,1210,,brazilAMLD,SSAMLD2,Bird,1,2018,8,24,9,10,33,./data/raw/brazilAMLD/SSAMLD2/Bird/01,2018 08 24 09 10 33.JPG,jpg,image,Aves,1,./data/interim/image/train,train_1210_brazilAMLD_SSAMLD2_Aves_01_2018_08_24_09_10_33.jpg,Animal,Aves,Aves,Aves,Aves,train,train,val,test,train,train,train,train,train,train
3381,1211,,brazilAMLD,SSAMLD2,Bird,1,2018,8,24,9,10,49,./data/raw/brazilAMLD/SSAMLD2/Bird/01,2018 08 24 09 10 49.JPG,jpg,image,Aves,1,./data/interim/image/train,train_1211_brazilAMLD_SSAMLD2_Aves_01_2018_08_24_09_10_49.jpg,Animal,Aves,Aves,Aves,Aves,train,train,train,train,train,train,val,test,train,train
3382,1212,,brazilAMLD,SSAMLD2,Bird,1,2018,8,24,9,15,43,./data/raw/brazilAMLD/SSAMLD2/Bird/01,2018 08 24 09 15 43.JPG,jpg,image,Aves,1,./data/interim/image/test,test_1212_brazilAMLD_SSAMLD2_Aves_01_2018_08_24_09_15_43.jpg,Animal,Aves,Aves,Aves,Aves,test,train,train,train,train,train,train,train,train,val
3383,1213,,brazilAMLD,SSAMLD2,Bird,1,2018,8,24,9,20,7,./data/raw/brazilAMLD/SSAMLD2/Bird/01,2018 08 24 09 20 07.JPG,jpg,image,Aves,1,./data/interim/image/train,train_1213_brazilAMLD_SSAMLD2_Aves_01_2018_08_24_09_20_07.jpg,Animal,Aves,Aves,Aves,Aves,train,train,train,train,train,train,train,val,test,train
3384,1214,,brazilAMLD,SSAMLD2,Bird,1,2018,8,24,9,20,9,./data/raw/brazilAMLD/SSAMLD2/Bird/01,2018 08 24 09 20 09.JPG,jpg,image,Aves,1,./data/interim/image/train,train_1214_brazilAMLD_SSAMLD2_Aves_01_2018_08_24_09_20_09.jpg,Animal,Aves,Aves,Aves,Aves,train,train,train,train,val,test,train,train,train,train
3385,1215,,brazilAMLD,SSAMLD2,Bird,1,2018,8,30,13,56,1,./data/raw/brazilAMLD/SSAMLD2/Bird/01,2018 08 30 13 56 01.JPG,jpg,image,Aves,1,./data/interim/image/train,train_1215_brazilAMLD_SSAMLD2_Aves_01_2018_08_30_13_56_01.jpg,Animal,Aves,Aves,Aves,Aves,train,train,train,train,train,train,train,val,test,train
3386,1216,,brazilAMLD,SSAMLD2,Bird,1,2018,9,2,7,23,39,./data/raw/brazilAMLD/SSAMLD2/Bird/01,2018 09 02 07 23 39.JPG,jpg,image,Aves,1,./data/interim/image/test,test_1216_brazilAMLD_SSAMLD2_Aves_01_2018_09_02_07_23_39.jpg,Animal,Aves,Aves,Aves,Aves,test,train,train,train,train,train,train,train,train,val
3387,1217,,brazilAMLD,SSAMLD2,Bird,1,2018,9,3,8,42,27,./data/raw/brazilAMLD/SSAMLD2/Bird/01,2018 09 03 08 42 27.JPG,jpg,image,Aves,1,./data/interim/image/test,test_1217_brazilAMLD_SSAMLD2_Aves_01_2018_09_03_08_42_27.jpg,Animal,Aves,Aves,Aves,Aves,test,train,train,train,train,train,train,train,train,val
3388,1218,,brazilAMLD,SSAMLD2,Bird,1,2018,9,3,8,42,43,./data/raw/brazilAMLD/SSAMLD2/Bird/01,2018 09 03 08 42 43.JPG,jpg,image,Aves,1,./data/interim/image/train,train_1218_brazilAMLD_SSAMLD2_Aves_01_2018_09_03_08_42_43.jpg,Animal,Aves,Aves,Aves,Aves,train,train,train,train,train,train,train,val,test,train
3389,1219,,brazilAMLD,SSAMLD2,Bird,1,2018,9,4,12,9,28,./data/raw/brazilAMLD/SSAMLD2/Bird/01,2018 09 04 12 09 28.JPG,jpg,image,Aves,1,./data/interim/image/train,train_1219_brazilAMLD_SSAMLD2_Aves_01_2018_09_04_12_09_28.jpg,Animal,Aves,Aves,Aves,Aves,train,train,train,val,test,train,train,train,train,train
3390,1220,,brazilAMLD,SSAMLD2,Bird,1,2018,9,4,16,30,29,./data/raw/brazilAMLD/SSAMLD2/Bird/01,2018 09 04 16 30 29.JPG,jpg,image,Aves,1,./data/interim/image/val,val_1220_brazilAMLD_SSAMLD2_Aves_01_2018_09_04_16_30_29.jpg,Animal,Aves,Aves,Aves,Aves,val,test,train,train,train,train,train,train,train,train
3391,1221,,brazilAMLD,SSAMLD2,Bird,1,2018,9,4,16,30,31,./data/raw/brazilAMLD/SSAMLD2/Bird/01,2018 09 04 16 30 31.JPG,jpg,image,Aves,1,./data/interim/image/train,train_1221_brazilAMLD_SSAMLD2_Aves_01_2018_09_04_16_30_31.jpg,Animal,Aves,Aves,Aves,Aves,train,train,train,train,train,train,train,train,val,test
3392,1222,,brazilAMLD,SSAMLD2,Bird,1,2018,9,4,16,30,33,./data/raw/brazilAMLD/SSAMLD2/Bird/01,2018 09 04 16 30 33.JPG,jpg,image,Aves,1,./data/interim/image/train,train_1222_brazilAMLD_SSAMLD2_Aves_01_2018_09_04_16_30_33.jpg,Animal,Aves,Aves,Aves,Aves,train,train,val,test,train,train,train,train,train,train
3393,1223,,brazilAMLD,SSAMLD2,Bird,1,2018,9,4,16,35,12,./data/raw/brazilAMLD/SSAMLD2/Bird/01,2018 09 04 16 35 12.JPG,jpg,image,Aves,1,./data/interim/image/train,train_1223_brazilAMLD_SSAMLD2_Aves_01_2018_09_04_16_35_12.jpg,Animal,Aves,Aves,Aves,Aves,train,train,train,train,train,train,train,train,val,test
3394,1224,,brazilAMLD,SSAMLD2,Bird,1,2018,9,4,16,35,23,./data/raw/brazilAMLD/SSAMLD2/Bird/01,2018 09 04 16 35 23.JPG,jpg,image,Aves,1,./data/interim/image/val,val_1224_brazilAMLD_SSAMLD2_Aves_01_2018_09_04_16_35_23.jpg,Animal,Aves,Aves,Aves,Aves,val,test,train,train,train,train,train,train,train,train
3395,1225,,brazilAMLD,SSAMLD2,Bird,1,2018,9,4,16,36,7,./data/raw/brazilAMLD/SSAMLD2/Bird/01,2018 09 04 16 36 07.JPG,jpg,image,Aves,1,./data/interim/image/train,train_1225_brazilAMLD_SSAMLD2_Aves_01_2018_09_04_16_36_07.jpg,Animal,Aves,Aves,Aves,Aves,train,train,train,train,train,train,val,test,train,train
3396,1226,,brazilAMLD,SSAMLD2,Bird,1,2018,9,4,16,39,5,./data/raw/brazilAMLD/SSAMLD2/Bird/01,2018 09 04 16 39 05.JPG,jpg,image,Aves,1,./data/interim/image/train,train_1226_brazilAMLD_SSAMLD2_Aves_01_2018_09_04_16_39_05.jpg,Animal,Aves,Aves,Aves,Aves,train,train,val,test,train,train,train,train,train,train
3397,1227,,brazilAMLD,SSAMLD2,Bird,1,2018,9,4,16,40,51,./data/raw/brazilAMLD/SSAMLD2/Bird/01,2018 09 04 16 40 51.JPG,jpg,image,Aves,1,./data/interim/image/test,test_1227_brazilAMLD_SSAMLD2_Aves_01_2018_09_04_16_40_51.jpg,Animal,Aves,Aves,Aves,Aves,test,train,train,train,train,train,train,train,train,val
3398,1228,,brazilAMLD,SSAMLD2,Bird,1,2018,9,4,16,43,29,./data/raw/brazilAMLD/SSAMLD2/Bird/01,2018 09 04 16 43 29.JPG,jpg,image,Aves,1,./data/interim/image/train,train_1228_brazilAMLD_SSAMLD2_Aves_01_2018_09_04_16_43_29.jpg,Animal,Aves,Aves,Aves,Aves,train,train,train,train,val,test,train,train,train,train
3399,1229,,brazilAMLD,SSAMLD2,Bird,1,2018,9,4,16,52,21,./data/raw/brazilAMLD/SSAMLD2/Bird/01,2018 09 04 16 52 21.JPG,jpg,image,Aves,1,./data/interim/image/train,train_1229_brazilAMLD_SSAMLD2_Aves_01_2018_09_04_16_52_21.jpg,Animal,Aves,Aves,Aves,Aves,train,train,val,test,train,train,train,train,train,train
3400,1230,,brazilAMLD,SSAMLD2,Bird,1,2018,9,4,16,52,23,./data/raw/brazilAMLD/SSAMLD2/Bird/01,2018 09 04 16 52 23.JPG,jpg,image,Aves,1,./data/interim/image/train,train_1230_brazilAMLD_SSAMLD2_Aves_01_2018_09_04_16_52_23.jpg,Animal,Aves,Aves,Aves,Aves,train,train,train,train,val,test,train,train,train,train
3401,1231,,brazilAMLD,SSAMLD2,Bird,1,2018,9,4,16,52,25,./data/raw/brazilAMLD/SSAMLD2/Bird/01,2018 09 04 16 52 25.JPG,jpg,image,Aves,1,./data/interim/image/train,train_1231_brazilAMLD_SSAMLD2_Aves_01_2018_09_04_16_52_25.jpg,Animal,Aves,Aves,Aves,Aves,train,train,val,test,train,train,train,train,train,train
3402,1232,,brazilAMLD,SSAMLD2,Bird,1,2018,9,4,16,52,50,./data/raw/brazilAMLD/SSAMLD2/Bird/01,2018 09 04 16 52 50.JPG,jpg,image,Aves,1,./data/interim/image/val,val_1232_brazilAMLD_SSAMLD2_Aves_01_2018_09_04_16_52_50.jpg,Animal,Aves,Aves,Aves,Aves,val,test,train,train,train,train,train,train,train,train
3403,1233,,brazilAMLD,SSAMLD2,Bird,1,2018,9,4,16,52,52,./data/raw/brazilAMLD/SSAMLD2/Bird/01,2018 09 04 16 52 52.JPG,jpg,image,Aves,1,./data/interim/image/train,train_1233_brazilAMLD_SSAMLD2_Aves_01_2018_09_04_16_52_52.jpg,Animal,Aves,Aves,Aves,Aves,train,val,test,train,train,train,train,train,train,train
